"Data Source","World Development Indicators",

"Last Updated Date","2022-04-27",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Bosnia and Herzegovina","BIH","Contraceptive prevalence, any method (% of married women ages 15-49)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.5","","","","","","35.7","","","","","","46","","","","","","","","","",
"Bosnia and Herzegovina","BIH","Net migration","SM.POP.NETM","","","-50002","","","","","-96958","","","","","-82247","","","","","-74132","","","","","-29999","","","","","-134587","","","","","-740715","","","","","-159283","","","","","-6000","","","","","-59246","","","","","-258529","","","","","-107926","","","","",
"Bosnia and Herzegovina","BIH","Unemployment with basic education (% of total labor force with basic education)","SL.UEM.BASC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.0999984741211","37.7999992370605","28.3899993896484","31.1200008392334","31","30.9200000762939","27.75","29.4500007629395","30.5","28.9300003051758","26.2900009155273","19.7199993133545","20.1299991607666","15.0100002288818","19.7299995422363","",
"Bosnia and Herzegovina","BIH","Part time employment, female (% of total female employment)","SL.TLF.PART.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.9599990844727","15.9099998474121","17.7399997711182","17.7900009155273","17.8299999237061","17.0400009155273","16.7000007629395","14.3999996185303","14.25","18.1900005340576","13.4399995803833","15.5","14.9399995803833","14.0500001907349","15.2600002288818","",
"Bosnia and Herzegovina","BIH","Labor force with advanced education, male (% of male working-age population with advanced education)","SL.TLF.ADVN.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.629997253418","76.7300033569336","76.6600036621094","78.0899963378906","76.4499969482422","80.25","74.9100036621094","78.6600036621094","78.4800033569336","75.2099990844727","76.8099975585938","77.8899993896484","73.1699981689453","72.0800018310547","78.0100021362305","",
"Bosnia and Herzegovina","BIH","Children in employment, work only, female (% of female children in employment, ages 7-14)","SL.TLF.0714.WK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.1136363636","","","","","","0","","","","","","","","","","","","","","","",
"Bosnia and Herzegovina","BIH","Children in employment, self-employed (% of children in employment, ages 7-14)","SL.SLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bosnia and Herzegovina","BIH","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.3800010681152","59.2299995422363","58.6199989318848","59.4500007629395","60.8800010681152","64.4000015258789","66.6699981689453","68.3099975585938","69.4000015258789","70.1399993896484","70.6800003051758","70.9499969482422","71.1800003051758","71.6699981689453","72.0800018310547","72.5100021362305","73.0100021362305","72.4899978637695","72.7900009155273","73.4400024414063","74.75","72.6100006103516","74.879997253418","76.9599990844727","76.4499969482422","75.9599990844727","75.4400024414063","78.6399993896484","75.0999984741211","","",
"Bosnia and Herzegovina","BIH","Employers, total (% of total employment) (modeled ILO estimate)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.07000017166138","4.05000019073486","4.07000017166138","4.17999982833862","4.3600001335144","4.53000020980835","4.63000011444092","4.78000020980835","4.92999982833862","4.98999977111816","5.03000020980835","5.21000003814697","5.23999977111816","5.19000005722046","5.15000009536743","5.09999990463257","4.80999994277954","4.98999977111816","4.25","4.88000011444092","4.32000017166138","5.01999998092651","4.78999996185303","4.57999992370605","4.76999998092651","4.96000003814697","5.17000007629395","4.92000007629395","5.82000017166138","","",
"Bosnia and Herzegovina","BIH","Survey mean consumption or income per capita, total population (2011 PPP $ per day)","SI.SPR.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bosnia and Herzegovina","BIH","Poverty gap at $3.20 a day (2011 PPP) (%)","SI.POV.LMIC.GP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3","","","0.2","","","0.1","","","","0.1","","","","","","","","","","",
"Bosnia and Herzegovina","BIH","Out-of-pocket expenditure per capita, PPP (current international $)","SH.XPD.OOPC.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","138.69509696","134.9056152","132.73050955","132.40623325","230.03637728","258.32851796","295.96678036","335.42726621","376.10966278","249.40616033","253.57739402","269.62268382","285.3340297","302.17072468","313.18718358","323.48082664","345.97487079","359.10680879","401.0365256","433.48272363","","",
"Bosnia and Herzegovina","BIH","Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%)","SH.UHC.OOPC.25.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.44681692123413","","","0.45227575302124","","","1.89509880542755","","","","1.27257668972015","","","","1.38621234893799","","","","","","",
"Bosnia and Herzegovina","BIH","Prevalence of severe wasting, weight for height, male (% of children under 5)","SH.SVR.WAST.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.7","","","","","","1.9","","","","","","1.8","","","","","","","","","",
"Bosnia and Herzegovina","BIH","People using safely managed sanitation services, rural (% of rural population)","SH.STA.SMSS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bosnia and Herzegovina","BIH","Prevalence of underweight, weight for age, male (% of children under 5)","SH.STA.MALN.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.1","","","","","","2.2","","","","","","1.8","","","","","","","","","",
"Bosnia and Herzegovina","BIH","Mortality rate attributed to household and ambient air pollution, age-standardized, male (per 100,000 male population)","SH.STA.AIRP.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101","","","","","",
"Bosnia and Herzegovina","BIH","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","1.033","1.089","1.17","1.207","1.28","1.362","1.419","1.485","","","1.5755","1.6083","","","","","","","","","1.4547","1.4499","1.4478","1.4776","1.509","1.5332","1.5754","1.6429","1.6714","1.738","1.7987","1.8794","1.949","2.0355","2.1326","2.1616","","","","","","",
"Bosnia and Herzegovina","BIH","Prevalence of HIV, male (% ages 15-24)","SH.HIV.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bosnia and Herzegovina","BIH","Mortality rate, under-5 (per 1,000 live births)","SH.DYN.MORT","","","","","","","","","","","","","","","","","","","","","","","","","29.4","27","24.9","23","21.2","19.6","18.1","16.8","35.5","35","26.1","14","12.2","11.5","10.9","10.3","9.9","9.6","9.3","9.2","9.1","8.9","8.6","8.3","7.9","7.5","7.2","6.9","6.7","6.5","6.4","6.3","6.2","6.1","6","5.9","5.7","",
"Bosnia and Herzegovina","BIH","Number of deaths ages 5-9 years","SH.DTH.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101","92","522","504","315","81","57","53","49","46","42","40","37","36","34","32","31","28","26","23","21","20","19","19","20","20","20","20","19","17","16","",
"Bosnia and Herzegovina","BIH","Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)","SG.TIM.UWRK.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bosnia and Herzegovina","BIH","Current education expenditure, secondary (% of total expenditure in secondary public institutions)","SE.XPD.CSEC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.1694717407227","","","",
"Bosnia and Herzegovina","BIH","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","SE.TER.CUAT.BA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.72868013381958","6.17052984237671","","","7.8253698348999","7.54916000366211","8.37728023529053","","7.74765014648438","","10.5902099609375","",
"Bosnia and Herzegovina","BIH","Trained teachers in lower secondary education, female (% of female teachers)","SE.SEC.TCAQ.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bosnia and Herzegovina","BIH","Pupil-teacher ratio, lower secondary","SE.SEC.ENRL.LO.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.66941","9.46856","9.17162","9.15957","8.74583","8.48551","","","",
"Bosnia and Herzegovina","BIH","Lower secondary completion rate, male (% of relevant age group)","SE.SEC.CMPT.LO.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.2774505615234","27.4495792388916","48.5352516174316","63.3056411743164","71.1813201904297","74.3651809692383","81.880729675293","94.8754806518555","","","",
"Bosnia and Herzegovina","BIH","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bosnia and Herzegovina","BIH","Net intake rate in grade 1, female (% of official school-age population)","SE.PRM.NINT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bosnia and Herzegovina","BIH","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.2518882751465","65.3299331665039","","","69.4868316650391","71.7043380737305","76.0466384887695","","82.0196762084961","","86.9853134155273","",
"Bosnia and Herzegovina","BIH","School enrollment, primary (gross), gender parity index (GPI)","SE.ENR.PRIM.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bosnia and Herzegovina","BIH","Benefit incidence of social insurance programs to poorest quintile (% of total social insurance benefits)","per_si_allsi.ben_q1_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.7865365463511","","","","","","","","11.0754090546129","","","","","","",
"Bosnia and Herzegovina","BIH","Benefit incidence of unemployment benefits and ALMP to poorest quintile (% of total U/ALMP benefits)","per_lm_alllm.ben_q1_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.2037337419608","","","","","","","","","","","","","","",
"Bosnia and Herzegovina","BIH","Taxes less subsidies on products (current US$)","NY.TAX.NIND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","498702086.656034","657255175.59541","736889185.656646","838427559.912854","919824305.22845","975643759.150805","1210795957.65159","1545257357.18407","1786956190.47619","2013800133.37904","2657488499.13412","3276106341.2506","3558062046.41382","3012125876.19908","3074888602.96607","3363101570.0209","3125999793.78735","3142982491.85668","3277913839.89145","2840559400.88506","2964043005.0905","3114818740.97378","3448377733.93665","3435816086.01763","3166428987.5335","",
"Bosnia and Herzegovina","BIH","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3141010271.93413","3880520423.82652","7832244490.34439","10889904087.6906","15755242769.1788","16981668100.2015","18886778183.7559","19487113434.6758","20785420395.5386","21526444550.9336","24474008872.132","25415388799.3059","28767340920.5709","31758151100.841","35149255648.1376","35029450528.9924","35203805035.5442","36819465121.9752","37436142098.226","39546960206.4089","40137219448.7018","41470039974.3566","44325947447.4326","45709626148.816","49292926228.7886","51831842032.2776","50711499687.5841","",
"Bosnia and Herzegovina","BIH","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1091.30032640447","1355.29401686946","2604.89969368447","3527.27673732023","4079.42296599826","4460.28007510913","5019.16652271181","5134.85850405564","5387.45179070322","5591.64223711844","5942.14591490237","6171.85602756941","6505.84502879093","6891.71601611676","7283.40038159308","7099.20890162998","7219.5406368625","7377.01714723669","7430.45160961028","7738.95768021096","7964.24807286165","8336.55181342769","8708.58347387666","9077.87180437376","9495.60144034364","9832.25254907758","9576.47291907651","",
"Bosnia and Herzegovina","BIH","Gross value added at basic prices (GVA) (constant LCU)","NY.GDP.FCST.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15701450589.1772","16038700204.7245","16811438441.5586","17435608272.4222","18518191655.9023","19216007846.1485","20260141931.2866","21425516973.4548","22596004264.0396","21931079529.5477","22089083855.8347","22288042392.3456","22091966096.3514","22624920825.3434","22880684864.2527","23582283574.8908","24310248444.8493","25094774980.7301","26016915271.219","26740657195.3529","25954007000","",
"Bosnia and Herzegovina","BIH","Adjusted net national income per capita (annual % growth)","NY.ADJ.NNTY.PC.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.35629398307084","5.24014823792112","2.59811539088119","10.9793012226716","1.60063027583459","7.98078049674993","5.09636989903051","7.17680607064402","-2.88028281209461","-1.35405374213371","-1.29364200690715","-1.82400453899864","4.47395057855451","2.52667277026215","6.76729082273179","7.00835544144789","4.54568413164311","5.53158678897847","5.08800871683354","-3.1950565370566","",
"Bosnia and Herzegovina","BIH","Adjusted savings: consumption of fixed capital (% of GNI)","NY.ADJ.DKAP.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.3991628667054","10.3321515852741","5.36835929937841","5.50501495096464","5.2830642757472","5.97414582063795","7.46237294228142","8.05206562035861","8.6350581706028","9.67210392704241","9.89170375728931","9.93168937580779","10.0357127020637","12.3169945224448","11.4179263182441","12.5664904913706","13.7225625949853","15.0703959972843","16.853682501706","16.6369778846487","17.7116012114676","17.4182156220618","16.7510859243199","15.944634105378","16.0984665892158","16.1103690730668","16.0144967460895","",
"Bosnia and Herzegovina","BIH","Medium and high-tech manufacturing value added (% manufacturing value added)","NV.MNF.TECH.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.7768244551761","29.1702547996555","29.1702547996555","29.1702547996555","29.1702547996555","29.1702547996555","29.1702547996555","29.1702547996555","29.1702547996555","29.1702547996555","29.1702547996555","16.1379207353534","16.1379207353534","16.1379207353534","16.1379207353534","16.1379207353534","16.1379207353534","16.1379207353534","16.1379207353534","16.1379207353534","16.1379207353534","17.1691471033899","19.2636479459713","17.6903824012682","17.9242464515771","18.4747429965548","17.4061592979732","18.0596156437379","19.1453857466297","19.0443201427838","","",
"Bosnia and Herzegovina","BIH","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","144487654.320988","213470588.235294","318626063.264221","412045441.439363","496855941.35364","501376906.318083","517547304.939364","545647311.011562","626685665.029981","790348769.321731","926139609.388191","1115872096.54774","1288749373.62659","1705854122.91915","2104748182.53409","1845496830.40086","1869659615.24528","2035260454.99407","1815993742.86811","1987529578.58228","2030594477.69057","1892914062.71451","2092168187.41989","2371072930.33053","2668534060.87811","2613591960.08542","2560785345.12881","",
"Bosnia and Herzegovina","BIH","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.3989382618954","71.4678736413432","83.8823372827429","72.7973298559813","98.3634118315508","94.1765947855901","63.4739244736546","63.9670132230432","59.6014675091669","59.9814717497442","59.2764414362817","60.0390399988883","53.5716025390041","56.4503032582024","59.3148106259066","48.7381154574196","51.2726739274267","55.8003757767012","55.7945675371954","54.1881946611668","56.563160756151","53.8093178201523","52.9664847234471","57.0870344922147","57.2563197407324","55.1954656184951","48.4839087765838","",
"Bosnia and Herzegovina","BIH","Gross fixed capital formation (constant LCU)","NE.GDI.FTOT.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3675961391.78915","3656598344.89813","3979718730.59349","4075279468.43958","4256838486.28359","5143625226.93442","4644528010.02996","6132462160.50096","7164188496.49848","5953081944.31963","5267605872.7263","5555860041.44939","5601793330.98356","5530606312.69231","6192628463.94477","6038904230.87624","6367058452.75171","6867373480.95075","7422544653.87653","7856251567.3858","7437661995.58843","",
"Bosnia and Herzegovina","BIH","Gross national expenditure (current LCU)","NE.DAB.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18343700250.3304","19710136350.5996","21233724207.9318","22132463037.4989","23344082469.4804","25269795929.3079","27046494573.9189","30872002160.1789","35468776156.2045","32617195865.925","32111829100.0142","33712293901.6304","34244339741.2865","34199381957.69","35096075288.9046","35482612492.398","36503538508.7055","38183048718.08","39829534974.903","41699355021.7351","40217099000","",
"Bosnia and Herzegovina","BIH","Households and NPISHs Final consumption expenditure (constant 2015 US$)","NE.CON.PRVT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9210996464.61409","9640628224.17071","10168168614.7229","10625444878.4382","10974515276.1427","11505798777.6071","11931824897.7094","12569562938.7001","13204477806.0554","12640515108.4676","12652113614.8871","12632045450.4316","12549573283.2368","12555961375.3887","12797162874.0379","13002951068.0735","13289251026.3772","13435209233.2196","13699264030.1438","14010946597.5752","13644898445.4783","",
"Bosnia and Herzegovina","BIH","Armed forces personnel, total","MS.MIL.TOTL.P1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60000","","70000","92000","227000","86000","86000","86000","76000","24000","19800","18800","24000","12000","9000","9000","9000","10577","10577","10550","10500","10500","10500","10500","10500","11000","10500","11000","","",
"Bosnia and Herzegovina","BIH","Fixed telephone subscriptions (per 100 people)","IT.MLT.MAIN.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.17208119","14.70971481","6.350780536","6.211540722","7.232180213","8.10715538","8.922119241","9.828645648","20.79347916","22.55420832","24.01551104","24.93290447","25.27834644","25.73099151","26.26530239","28.28893272","27.47151178","26.73074339","26.94973812","26.11011492","24.58584977","23.89438735","24.34429749","22.53142787","22.00036855","22.65667122","23.84334785","22.06367767","21.52313188","",
"Bosnia and Herzegovina","BIH","Transport services (% of commercial service exports)","TX.VAL.TRAN.ZS.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.19479951434394","5.37495103192005","6.30513822223551","5.97626653153371","6.54427474555583","6.51953860634799","6.29191149760973","11.2213221525322","11.4488288205892","14.3869443630073","15.085207208526","16.2578867380186","16.5735551836527","19.3461316190184","19.152471695153","20.6173421444535","20.1335190229516","20.5868159679627","19.883262936545","21.6984734762066","21.4331162831722","20.4683946692563","26.7334248944795","",
"Bosnia and Herzegovina","BIH","Merchandise exports to high-income economies (% of total merchandise exports)","TX.VAL.MRCH.HI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.388727990021","80.5505925627124","95.3997967304655","93.0775326528024","90.5487266202192","92.0485874793689","92.6915488970781","88.5231760863884","89.1884631196667","91.479349832333","92.1511862068411","78.0527819394955","87.8818557878106","81.3803422927854","77.4714609928542","74.9493433205993","73.9471247862277","72.8489242463711","73.6804311833032","75.9747050903213","76.6112067845394","75.3740361425071","75.770501606362","74.4505763633865","73.9947613583738","76.061938070917","76.5603299196624","77.3721859246516","",
"Bosnia and Herzegovina","BIH","Commercial service imports (current US$)","TM.VAL.SERV.CD.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","261980103.627978","276735082.543168","256134510.008063","262184223.226481","297970306.515054","374506132.97711","422429176.17466","424843727.467862","458017891.757638","486629707.545544","585069984.140797","631148591.606732","533120901.563645","549200623.238282","505878444.680203","513351499.313849","518097767.169517","567468303.030474","589132267.539698","665258872.408512","727955724.305954","763513937.432431","516687430.960892","",
"Bosnia and Herzegovina","BIH","Ores and metals imports (% of merchandise imports)","TM.VAL.MMTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.89583248181766","1.97986676409799","2.96249932902375","4.12748475789867","4.3343989530984","3.93861122653701","2.69706296237106","3.2031594716545","3.25514449138741","3.25707616638676","3.13981625219281","2.85533560870121","3.22572893692097","2.92025687210223","3.70902289641162","4.12375831171376","4.07448016561215","3.90353521840517","",
"Bosnia and Herzegovina","BIH","Tariff rate, most favored nation, weighted mean, all products (%)","TM.TAX.MRCH.WM.FN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.46","","","","","8.88","8.61","8.28","8.73","8.16","7.8","7.78","7.77","7.86","8.07","8.18","8.08","8.77","52.14","8.74","",
"Bosnia and Herzegovina","BIH","Import volume index (2000 = 100)","TM.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","107.0774131","125.5274018","144.9598194","162.7744609","179.1664857","174.1378044","212.0217427","235.0017623","184.5552672","181.1998502","188.7517209","173.4455644","181.4579907","195.5936781","181.0826569","191.6258712","210.5471883","219.0640953","214.163947","191.8713365","",
"Bosnia and Herzegovina","BIH","Rural population (% of total population)","SP.RUR.TOTL.ZS","80.96","80.314","79.563","78.791","77.996","77.183","76.348","75.491","74.613","73.717","72.799","71.906","71.125","70.334","69.529","68.712","67.882","67.043","66.192","65.33","64.457","63.718","63.393","63.067","62.739","62.411","62.081","61.75","61.417","61.085","60.751","60.422","60.113","59.804","59.494","59.183","58.87","58.558","58.245","57.931","57.616","57.302","56.986","56.67","56.352","56.035","55.718","55.399","55.08","54.761","54.442","54.122","53.801","53.481","53.16","52.827","52.482","52.124","51.755","51.374","50.98","",
"Bosnia and Herzegovina","BIH","Population growth (annual %)","SP.POP.GROW","","1.93243380924407","1.94603053590115","1.90071860522619","1.78139586992667","1.61474582304548","1.43209760036468","1.27570743614868","1.17049126704904","1.13699133828298","1.15165570537989","1.18296523129619","1.19814312373202","1.19009015448277","1.14707845426278","1.08198925005035","1.00280752247721","0.937564936670098","0.910566816455332","0.933620126820394","0.986560412928966","1.0147035605122","1.00626910784096","0.996708390854633","0.985378026151561","0.950948986084745","0.99207207819048","0.977884265467109","0.666285105695164","-0.0364411404764259","-0.989770811954186","-2.13083458167325","-3.15374527940881","-3.72327870585386","-3.55382882359574","-2.7682393015429","-1.70229362133797","-0.755927646707981","-0.0463696234806419","0.241117327998279","0.208765696717053","0.115576918266045","0.103128419446988","0.0741866623544378","0.0535450488075259","0.0302276666197896","0.00239019890982009","-0.069897068723128","-0.226950769031907","-0.48906629557899","-0.818853335966774","-1.20286774011291","-1.54695841535682","-1.74536474373628","-1.72230731218996","-1.52630451114807","-1.26472845809142","-1.03088019890592","-0.827063451812447","-0.692266996375143","-0.613297985300864","",
"Bosnia and Herzegovina","BIH","Population ages 65 and above, female","SP.POP.65UP.FE.IN","64237","66901","70066","73526","76965","80220","83311","86064","88617","91209","94029","99198","104484","109799","115021","120050","125066","130076","134824","138793","141773","143504","144166","144530","145693","148270","154244","161865","170537","179231","187192","194466","199920","204249","208699","214260","218087","223113","229391","236839","245203","255966","268150","280409","290654","297707","302779","304273","303582","302911","303440","300588","297835","294689","291315","288638","295849","304818","315115","325967","336816","",
"Bosnia and Herzegovina","BIH","Population ages 30-34, female (% of female population)","SP.POP.3034.FE.5Y","7.8429737833231","7.96358846745026","8.03776970712692","8.08168431682559","8.11694787709548","8.15295811271567","8.22277711073874","8.3240337119188","8.38219203479033","8.28565453674316","7.9742646520319","7.49629030849231","6.81741231768119","6.09690975366256","5.56685335489732","5.35565353845181","5.45515517794243","5.84188919679425","6.39731028912658","6.93019417095488","7.31974333330651","7.64225568943064","7.86234923440954","7.99858044918119","8.09232818552681","8.16877053276493","8.18166305433507","8.1436106119346","8.08093731890844","8.03388056485199","8.02771677085682","8.06716448324737","8.15449983137789","8.24937976767372","8.27598021392297","8.18187037908545","8.06632718723768","7.82623805933949","7.51653666441764","7.23194466008418","7.03374852387847","6.94695733795717","6.95974008662037","7.03286002870022","7.09783931585732","7.11299670062433","7.09093623324874","7.02042398227435","6.92567381871349","6.84745245628292","6.80753003407848","6.7701498110863","6.81757888572635","6.94164828265331","7.08595472910788","7.17881212961644","7.14202972418826","7.01080349296948","6.80550427765792","6.56258553769477","6.30657159274307","",
"Bosnia and Herzegovina","BIH","Population ages 05-09, female (% of female population)","SP.POP.0509.FE.5Y","12.3607423504519","12.2618800035379","12.1219963183279","11.9546515897247","11.780578800874","11.6212825934542","11.552987821773","11.5587829205242","11.6192439877274","11.6688152346263","11.6240115672009","11.4807393230401","11.2148186808445","10.8419061347643","10.4303313466511","10.0710694409309","9.78344360648274","9.58774558257226","9.47837968133611","9.40650191381664","9.30097279459896","9.15010833662266","8.9558045187548","8.72265250057922","8.47969975402884","8.26776980571787","8.09665563014489","7.98430680497187","7.9262153304473","7.89952811726264","7.87014432748081","7.73206660296788","7.60236154912174","7.4871316283707","7.38621607259157","7.29652083775495","7.22613904762004","7.09446902515492","6.90672417453301","6.69666273619544","6.51462505858664","6.3391888257657","6.21251525788771","6.12734560571622","6.04603103578445","5.91434359335991","5.74347566010692","5.48912152117979","5.16204785818123","4.81804386304043","4.54065105960367","4.40650193635202","4.41809094499448","4.59126533548123","4.86603195214449","5.12786188250814","5.19860530309173","5.17995485771052","5.06229822229195","4.88148965769484","4.70485710838451","",
"Bosnia and Herzegovina","BIH","Fertility rate, total (births per woman)","SP.DYN.TFRT.IN","3.801","3.74","3.676","3.601","3.515","3.417","3.313","3.208","3.109","3.016","2.929","2.844","2.759","2.671","2.58","2.489","2.401","2.318","2.243","2.178","2.122","2.075","2.034","1.998","1.964","1.932","1.9","1.868","1.835","1.803","1.772","1.748","1.73","1.72","1.713","1.706","1.69","1.662","1.619","1.562","1.497","1.432","1.374","1.33","1.301","1.288","1.288","1.295","1.303","1.311","1.315","1.315","1.313","1.309","1.303","1.296","1.286","1.276","1.265","1.254","1.243","",
"Bosnia and Herzegovina","BIH","Consumption of iodized salt (% of households)","SN.ITK.SALT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bosnia and Herzegovina","BIH","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.6000003814697","","","","","","","","","","","","","","","34.8600006103516","32.939998626709","26.7800006866455","25.6399993896484","29.9300003051758","29.9400005340576","30.6599998474121","29.0200004577637","31.1700000762939","30.6900005340576","30.0499992370605","23.1299991607666","20.3299999237061","18.7800006866455","18.5400009155273","",
"Bosnia and Herzegovina","BIH","Unemployment, youth male (% of male labor force ages 15-24) (national estimate)","SL.UEM.1524.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.189998626709","55.5999984741211","44.7900009155273","46.439998626709","55.4799995422363","56.439998626709","62.6399993896484","59.0800018310547","60.9799995422363","59.5299987792969","52.0499992370605","43.1100006103516","35.4500007629395","31.2700004577637","32.4599990844727","",
